citation_id,country_or_region,source_label,source_title,source_url,application_type,application_decision,decision_basis
[102],Luxembourg,Luxembourg - National - Administration de l'environnement - 1x1 Offalltrennung,--- Page 1 ---,https://environnement.public.lu/dam-assets/documents/offall_a_ressourcen/1x1-offalltrennung/01-aev-flyer-fr-online.pdf,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[107],Norway,Norway - Rogaland (Molde/Romsdal region) - RIR (Romsdals-halv og Innlandets Renovasjon) - Nedbrytbare matavfallsposer til matavfall fra 1. januar,Hjem,https://www.rir.no/aktuelt/nedbrytbare-matavfallsposer,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[110],Finland,"Finland - Helsinki Metropolitan Area (Helsinki, Espoo, Vantaa, Kauniainen) - HSY (Helsinki Region Environmental Services Authority) - Biohajoava muovi"" (Biodegradable plastic sorting guidance)",Jäteoppaaseen,https://www.hsy.fi/jatteet-ja-kierratys/jateopas-ja-lajitteluohjeet/jatteet/biohajoava-muovi/,Food-service ware / takeaway packaging,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[110],Finland,"Finland - Helsinki Metropolitan Area (Helsinki, Espoo, Vantaa, Kauniainen) - HSY (Helsinki Region Environmental Services Authority) - Biohajoava muovi"" (Biodegradable plastic sorting guidance)",Jäteoppaaseen,https://www.hsy.fi/jatteet-ja-kierratys/jateopas-ja-lajitteluohjeet/jatteet/biohajoava-muovi/,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[111],Finland,"Finland - Kainuu region - Ekokymppi (Kainuu waste authority) - Biojäte"" sorting guide",Biojäte,https://www.ekokymppi.fi/tietopankki/lajittelu/biojate.html,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[111],Finland,"Finland - Kainuu region - Ekokymppi (Kainuu waste authority) - Biojäte"" sorting guide",Biojäte,https://www.ekokymppi.fi/tietopankki/lajittelu/biojate.html,Food-soiled paper / fibre packaging,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[112],Finland,"Finland - Jyväskylä, Laukaa, Muurame, Toivakka - Mustankorkea (composting facility) - Biohajoava, kompostoituva vai biopohjainen?"" (blog/guidance)",Blogit,https://www.mustankorkea.fi/blogit/biohajoavat-tuotteet/,Food-service ware / takeaway packaging,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[112],Finland,"Finland - Jyväskylä, Laukaa, Muurame, Toivakka - Mustankorkea (composting facility) - Biohajoava, kompostoituva vai biopohjainen?"" (blog/guidance)",Blogit,https://www.mustankorkea.fi/blogit/biohajoavat-tuotteet/,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[113],Ireland,"Ireland - National - MyWaste.ie (national waste guidance portal — government funded, operated by Regional Waste Management Planning Offices) - Brown bin collection service",Brown bin collection service,https://mywaste.ie/dispose-waste/at-home/three-bin-system/brown-bin/brown-bin-collection-service/,Food-service ware / takeaway packaging,Accepted,"Application is accepted in the ordinary organics route; certification or generic compostability is treated as product qualification, not a scenario restriction."
[113],Ireland,"Ireland - National - MyWaste.ie (national waste guidance portal — government funded, operated by Regional Waste Management Planning Offices) - Brown bin collection service",Brown bin collection service,https://mywaste.ie/dispose-waste/at-home/three-bin-system/brown-bin/brown-bin-collection-service/,Food-soiled paper / fibre packaging,Accepted,"Application is accepted in the ordinary organics route; certification or generic compostability is treated as product qualification, not a scenario restriction."
[113],Ireland,"Ireland - National - MyWaste.ie (national waste guidance portal — government funded, operated by Regional Waste Management Planning Offices) - Brown bin collection service",Brown bin collection service,https://mywaste.ie/dispose-waste/at-home/three-bin-system/brown-bin/brown-bin-collection-service/,Generic compostable packaging / plastics,Accepted,"Application is accepted in the ordinary organics route; certification or generic compostability is treated as product qualification, not a scenario restriction."
[114],Ireland,"Ireland - Dún Laoghaire-Rathdown County - Dún Laoghaire-Rathdown County Council - Food Waste"" (waste guidance page)",Waste,https://www.dlrcoco.ie/recycling-waste/waste/food-waste,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[114],Ireland,"Ireland - Dún Laoghaire-Rathdown County - Dún Laoghaire-Rathdown County Council - Food Waste"" (waste guidance page)",Waste,https://www.dlrcoco.ie/recycling-waste/waste/food-waste,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[118],Germany,Germany - Braunschweig - Stadt Braunschweig / Kompostierbare Kunststoffe in Biotonne,Zur Startseite springen,https://www.braunschweig.de/leben/wohnen_energie_abfall/usbs/bioplastik.php,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[124],Slovenia,Slovenia - Ljubljana - JP VOKA SNAGA / biodegradable bio-organic waste guidance,Biowaste | JP VOKA SNAGA,https://www.vokasnaga.si/en/separating-and-collecting-waste/biodegradable-bio-organic-waste,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[125],South Korea,"South Korea - Dobong-gu, Seoul - household waste disposal guide",생활폐기물 배출안내 | 도봉구,https://www.dobong.go.kr/subsite/waste/Contents.asp?code=10007358,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[127],Canada,"Canada - Halifax, Nova Scotia - Green carts, leaf and yard material","Green carts, leaf and yard material",https://www.halifax.ca/home-property/garbage-recycling-green-cart/green-carts-leaf-yard-material,Tea/coffee preparation items,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[127],Canada,"Canada - Halifax, Nova Scotia - Green carts, leaf and yard material","Green carts, leaf and yard material",https://www.halifax.ca/home-property/garbage-recycling-green-cart/green-carts-leaf-yard-material,Food-soiled paper / fibre packaging,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[127],Canada,"Canada - Halifax, Nova Scotia - Green carts, leaf and yard material","Green carts, leaf and yard material",https://www.halifax.ca/home-property/garbage-recycling-green-cart/green-carts-leaf-yard-material,Flexible films/wraps/pouches,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[127],Canada,"Canada - Halifax, Nova Scotia - Green carts, leaf and yard material","Green carts, leaf and yard material",https://www.halifax.ca/home-property/garbage-recycling-green-cart/green-carts-leaf-yard-material,Generic compostable packaging / plastics,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[128],Canada,"Canada - Calgary, Alberta - What can go in your green cart",What can go in your green cart,https://www.calgary.ca/waste/residential/what-can-go-in-green-cart.html,Food-waste liners / collection bags,Accepted with conditions,"Food-waste liners are accepted only as official/designated, locally/facility-approved, or otherwise restricted collection items."
[128],Canada,"Canada - Calgary, Alberta - What can go in your green cart",What can go in your green cart,https://www.calgary.ca/waste/residential/what-can-go-in-green-cart.html,Tea/coffee preparation items,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[128],Canada,"Canada - Calgary, Alberta - What can go in your green cart",What can go in your green cart,https://www.calgary.ca/waste/residential/what-can-go-in-green-cart.html,Food-soiled paper / fibre packaging,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[128],Canada,"Canada - Calgary, Alberta - What can go in your green cart",What can go in your green cart,https://www.calgary.ca/waste/residential/what-can-go-in-green-cart.html,Flexible films/wraps/pouches,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[128],Canada,"Canada - Calgary, Alberta - What can go in your green cart",What can go in your green cart,https://www.calgary.ca/waste/residential/what-can-go-in-green-cart.html,Generic compostable packaging / plastics,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[129],Canada,"Canada - Montréal, Québec - Get details about food waste collections",Get details about food waste collections,https://montreal.ca/en/how-to/get-details-about-food-waste-collections,Food-service ware / takeaway packaging,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[129],Canada,"Canada - Montréal, Québec - Get details about food waste collections",Get details about food waste collections,https://montreal.ca/en/how-to/get-details-about-food-waste-collections,Food-soiled paper / fibre packaging,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[129],Canada,"Canada - Montréal, Québec - Get details about food waste collections",Get details about food waste collections,https://montreal.ca/en/how-to/get-details-about-food-waste-collections,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[130],Portugal,"Portugal - LIPOR service area / Greater Porto - Os sacos compostáveis podem ser colocados no Contentor Castanho, dos Resíduos Alimentares?","Os sacos compostáveis podem ser colocados no Contentor Castanho, dos Resíduos Alimentares?",https://www.lipor.pt/pt/perguntas-frequentes/tratamento-centralizado-recolha-seletiva-de-biorresiduos/faq-221/,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[133],Czechia,Czechia - Brno-Chrlice - Třídění odpadů,Třídění odpadů,https://www.mcchrlice.brno.cz/trideni-odpadu/ms-11715,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[134],Denmark,Denmark - Copenhagen - Sådan sorterer du madaffald,Sådan sorterer du madaffald,https://affald.kk.dk/affaldsfraktion/saadan-sorterer-du-madaffald,Food-waste liners / collection bags,Accepted with conditions,"Food-waste liners are accepted only as official/designated, locally/facility-approved, or otherwise restricted collection items."
[135],Iceland,Iceland - Reykjavík - Our bins,Our bins,https://reykjavik.is/en/sorphirda/tunnur,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[135],Iceland,Iceland - Reykjavík - Our bins,Our bins,https://reykjavik.is/en/sorphirda/tunnur,Food-soiled paper / fibre packaging,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[135],Iceland,Iceland - Reykjavík - Our bins,Our bins,https://reykjavik.is/en/sorphirda/tunnur,Flexible films/wraps/pouches,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[135],Iceland,Iceland - Reykjavík - Our bins,Our bins,https://reykjavik.is/en/sorphirda/tunnur,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[136],United States,"United States - New York City, NY - Curbside Composting",Curbside Composting,https://www.nyc.gov/site/dsny/collection/residents/curbside-composting.page,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[136],United States,"United States - New York City, NY - Curbside Composting",Curbside Composting,https://www.nyc.gov/site/dsny/collection/residents/curbside-composting.page,Food-service ware / takeaway packaging,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[136],United States,"United States - New York City, NY - Curbside Composting",Curbside Composting,https://www.nyc.gov/site/dsny/collection/residents/curbside-composting.page,Food-soiled paper / fibre packaging,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[136],United States,"United States - New York City, NY - Curbside Composting",Curbside Composting,https://www.nyc.gov/site/dsny/collection/residents/curbside-composting.page,Flexible films/wraps/pouches,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[136],United States,"United States - New York City, NY - Curbside Composting",Curbside Composting,https://www.nyc.gov/site/dsny/collection/residents/curbside-composting.page,Generic compostable packaging / plastics,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[137],United States,"United States - Austin, Texas - Rule Amendments: Drop Off & Curbside Services",Rule Amendments: Drop Off & Curbside Services,https://services.austintexas.gov/edims/document.cfm?id=470851,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[138],United States,"United States - King County, Washington - How to compost right",How to compost right,https://kingcounty.gov/en/dept/dnrp/waste-services/garbage-recycling-compost/services/food-yard-waste/how-to-compost,Tea/coffee preparation items,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[138],United States,"United States - King County, Washington - How to compost right",How to compost right,https://kingcounty.gov/en/dept/dnrp/waste-services/garbage-recycling-compost/services/food-yard-waste/how-to-compost,Shopping/produce bags,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[139],United States,"United States - Portland, Oregon - Compost – what goes in the bin",Compost – what goes in the bin,https://www.portland.gov/bps/garbage-recycling/compost,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[139],United States,"United States - Portland, Oregon - Compost – what goes in the bin",Compost – what goes in the bin,https://www.portland.gov/bps/garbage-recycling/compost,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[139],United States,"United States - Portland, Oregon - Compost – what goes in the bin",Compost – what goes in the bin,https://www.portland.gov/bps/garbage-recycling/compost,Food-soiled paper / fibre packaging,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[139],United States,"United States - Portland, Oregon - Compost – what goes in the bin",Compost – what goes in the bin,https://www.portland.gov/bps/garbage-recycling/compost,Flexible films/wraps/pouches,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[139],United States,"United States - Portland, Oregon - Compost – what goes in the bin",Compost – what goes in the bin,https://www.portland.gov/bps/garbage-recycling/compost,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[140],United States,"United States - La Mesa, California - Organic Recycling - Residential",Organic Recycling - Residential,https://la-mesa-city.edcodisposal.com/residential-waste-services/curbside-pickup/organic-recycling/,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[140],United States,"United States - La Mesa, California - Organic Recycling - Residential",Organic Recycling - Residential,https://la-mesa-city.edcodisposal.com/residential-waste-services/curbside-pickup/organic-recycling/,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[140],United States,"United States - La Mesa, California - Organic Recycling - Residential",Organic Recycling - Residential,https://la-mesa-city.edcodisposal.com/residential-waste-services/curbside-pickup/organic-recycling/,Food-soiled paper / fibre packaging,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[141],United States,United States - South San Francisco / San Mateo County service area - Residential Organics,Residential Organics,https://ssfscavenger.com/residential-organics/,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[141],United States,United States - South San Francisco / San Mateo County service area - Residential Organics,Residential Organics,https://ssfscavenger.com/residential-organics/,Food-soiled paper / fibre packaging,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[141],United States,United States - South San Francisco / San Mateo County service area - Residential Organics,Residential Organics,https://ssfscavenger.com/residential-organics/,Flexible films/wraps/pouches,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[141],United States,United States - South San Francisco / San Mateo County service area - Residential Organics,Residential Organics,https://ssfscavenger.com/residential-organics/,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[142],United Kingdom,United Kingdom - Greater Manchester - The truth about compostable packaging,The truth about compostable packaging,https://recycleforgreatermanchester.com/blog/the-truth-about-compostable-packaging/,Food-service ware / takeaway packaging,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[142],United Kingdom,United Kingdom - Greater Manchester - The truth about compostable packaging,The truth about compostable packaging,https://recycleforgreatermanchester.com/blog/the-truth-about-compostable-packaging/,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[143],Japan,"Japan - Minamata City, Kumamoto Prefecture - Food-waste recycling / kitchen-garbage recycling page",Food-waste recycling / kitchen-garbage recycling page,https://www.city.minamata.lg.jp/kankyo/kiji003458/index.html,Food-waste liners / collection bags,Accepted with conditions,"Food-waste liners are accepted only as official/designated, locally/facility-approved, or otherwise restricted collection items."
[144],Japan,"Japan - Zushi City, Kanagawa Prefecture - Zushi food-waste collection system-design PDF",Zushi food-waste collection system-design PDF,https://www.city.zushi.kanagawa.jp/_res/projects/default_project/_page_/001/002/133/namagomi_seidosekkei202302.pdf,Food-waste liners / collection bags,Accepted with conditions,"Food-waste liners are accepted only as official/designated, locally/facility-approved, or otherwise restricted collection items."
[148],Poland,Poland - Wrocław - Wrocław bio-waste sorting page,Wrocław bio-waste sorting page,https://www.wroclaw.pl/zielony-wroclaw/segregacja-gdzie-wyrzucac-bioodpady-resztki-z-kuchni-kompost-jak-zaoszczedzic-120-zl,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[150],Greece,Greece - National / municipalities - Biowaste Guide for Municipalities,Biowaste Guide for Municipalities,https://www.giz.de/de/downloads/Biowaste%20Guide%20for%20municipalities%20EN.pdf,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[150],Greece,Greece - National / municipalities - Biowaste Guide for Municipalities,Biowaste Guide for Municipalities,https://www.giz.de/de/downloads/Biowaste%20Guide%20for%20municipalities%20EN.pdf,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[151],South Korea,South Korea - Seoul - added municipal/authority operational source,null 상세 |  | 씽글벙글 서울(서울 1인가구 포털),https://1in.seoul.go.kr/front/board/boardContentsView.do?board_id=9&contents_id=8db9ef985ddc4d589554c602a258f761,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[152],United Kingdom,United Kingdom - Westminster - added municipal/authority operational source,Using the food waste service,https://www.westminster.gov.uk/food-waste-recycling-expansion/using-food-waste-service,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[152],United Kingdom,United Kingdom - Westminster - added municipal/authority operational source,Using the food waste service,https://www.westminster.gov.uk/food-waste-recycling-expansion/using-food-waste-service,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[152],United Kingdom,United Kingdom - Westminster - added municipal/authority operational source,Using the food waste service,https://www.westminster.gov.uk/food-waste-recycling-expansion/using-food-waste-service,Food-soiled paper / fibre packaging,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[152],United Kingdom,United Kingdom - Westminster - added municipal/authority operational source,Using the food waste service,https://www.westminster.gov.uk/food-waste-recycling-expansion/using-food-waste-service,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[153],United Kingdom,United Kingdom - Leeds - added municipal/authority operational source,Main navigation,https://www.leeds.gov.uk/bins-and-recycling/your-bins/food-waste-bin,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[153],United Kingdom,United Kingdom - Leeds - added municipal/authority operational source,Main navigation,https://www.leeds.gov.uk/bins-and-recycling/your-bins/food-waste-bin,Tea/coffee preparation items,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[153],United Kingdom,United Kingdom - Leeds - added municipal/authority operational source,Main navigation,https://www.leeds.gov.uk/bins-and-recycling/your-bins/food-waste-bin,Generic compostable packaging / plastics,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[154],Netherlands,Netherlands - The Hague - added municipal/authority operational source,Separating waste: organic waste (GFT),https://www.denhaag.nl/en/waste-and-recycling/separating-waste-and-recycling/separating-waste-organic-waste-gft/,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[154],Netherlands,Netherlands - The Hague - added municipal/authority operational source,Separating waste: organic waste (GFT),https://www.denhaag.nl/en/waste-and-recycling/separating-waste-and-recycling/separating-waste-organic-waste-gft/,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[155],Netherlands,Netherlands - Maastricht - added municipal/authority operational source,Hoofdnavigatie Engels,https://www.gemeentemaastricht.nl/en/vegetable-fruit-garden-and-food-waste,Food-waste liners / collection bags,Accepted with conditions,"Food-waste liners are accepted only as official/designated, locally/facility-approved, or otherwise restricted collection items."
[155],Netherlands,Netherlands - Maastricht - added municipal/authority operational source,Hoofdnavigatie Engels,https://www.gemeentemaastricht.nl/en/vegetable-fruit-garden-and-food-waste,Food-service ware / takeaway packaging,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[155],Netherlands,Netherlands - Maastricht - added municipal/authority operational source,Hoofdnavigatie Engels,https://www.gemeentemaastricht.nl/en/vegetable-fruit-garden-and-food-waste,Generic compostable packaging / plastics,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[157],Greece,Greece - Chania-DEDISA - added municipal/authority operational source,Food waste separate collection - Chania Prefecture Biowaste,https://www.chania.gr/wp-content/uploads/2020/12/55/43694/8pages_16x16_dedisa_en_corrected.pdf,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[157],Greece,Greece - Chania-DEDISA - added municipal/authority operational source,Food waste separate collection - Chania Prefecture Biowaste,https://www.chania.gr/wp-content/uploads/2020/12/55/43694/8pages_16x16_dedisa_en_corrected.pdf,Tea/coffee preparation items,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[157],Greece,Greece - Chania-DEDISA - added municipal/authority operational source,Food waste separate collection - Chania Prefecture Biowaste,https://www.chania.gr/wp-content/uploads/2020/12/55/43694/8pages_16x16_dedisa_en_corrected.pdf,Flexible films/wraps/pouches,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[157],Greece,Greece - Chania-DEDISA - added municipal/authority operational source,Food waste separate collection - Chania Prefecture Biowaste,https://www.chania.gr/wp-content/uploads/2020/12/55/43694/8pages_16x16_dedisa_en_corrected.pdf,Generic compostable packaging / plastics,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[159],France,France - Bordeaux Métropole - added municipal/authority operational source,Navigation principale,https://www.bordeaux-metropole.fr/a-votre-service/services-aux-particuliers/dechets/je-trie-je-valorise/dechets-alimentaires,Food-waste liners / collection bags,Accepted with conditions,"Food-waste liners are accepted only as official/designated, locally/facility-approved, or otherwise restricted collection items."
[161],France,France - Grenoble Alpes Métropole - added municipal/authority operational source,Menu,https://www.grenoblealpesmetropole.fr/80-les-dechets-alimentaires.htm,Food-waste liners / collection bags,Accepted with conditions,"Food-waste liners are accepted only as official/designated, locally/facility-approved, or otherwise restricted collection items."
[161],France,France - Grenoble Alpes Métropole - added municipal/authority operational source,Menu,https://www.grenoblealpesmetropole.fr/80-les-dechets-alimentaires.htm,Tea/coffee preparation items,Rejected,Source-level rule is liner-only; this broader application category is outside the accepted application scope.
[162],Norway,Norway - BIR Bergen - added municipal/authority operational source,Råd for riktig bruk av papirposen til matavfall,https://bir.no/bli-kvitt-boss/matavfall/poser-til-matavfall/,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[163],Norway,Norway - MOVAR - added municipal/authority operational source,Bioposer,https://www.movar.no/bioposer-til-matavfall.html,Food-waste liners / collection bags,Accepted with conditions,"Food-waste liners are accepted only as official/designated, locally/facility-approved, or otherwise restricted collection items."
[164],Norway,Norway - TRV Trondheim - added municipal/authority operational source,Slik får du tak i bioposer til matavfall og plastsekker til plastemballasje,https://trv.no/bioposer-plastsekker/,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[165],Spain,Spain - Dénia - added municipal/authority operational source,Ayuntamiento de Dénia,https://denia.es/es/denia/actualitat/noticia.aspx?id=6498,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[166],Spain,Spain - Zaragoza - added municipal/authority operational source,El Ayuntamiento repartirá 7.600 rollos de bolsas compostables y 6.000 cubos domésticos para residuos orgánicos a través de los Puntos Limpios Móviles,https://www.zaragoza.es/sede/servicio/noticia/338669,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[168],Sweden,Sweden - Gothenburg - added municipal/authority operational source,Vanliga sökningar,https://goteborg.se/wps/portal?uri=gbglnk%3Agbg.page.86ec7f04-66b5-4ce7-9e46-5542060a756d2,Food-waste liners / collection bags,Accepted,Food-waste liners/collection bags are accepted in the ordinary organics route; certification or compostability wording is treated as product qualification.
[170],Iceland,Iceland - Akureyri - Municipal/operator organic-waste sorting guidance,Akureyri PDF source,https://gamli.akureyri.is/static/files/Umhverfismal-/aureyri-flokkunarleidbeiningar-en.pdf,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[170],Iceland,Iceland - Akureyri - Municipal/operator organic-waste sorting guidance,Akureyri PDF source,https://gamli.akureyri.is/static/files/Umhverfismal-/aureyri-flokkunarleidbeiningar-en.pdf,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[172],Slovakia,Slovakia - Trnava - Municipal/operator organic-waste sorting guidance,Oficiálne stránky mesta Trnava,https://www.trnava.sk/zivotne-situacie/716/kompostovatelne-vrecka-na-rozlozitelny-kuchynsky-bioodpad,Food-waste liners / collection bags,Accepted with conditions,"Food-waste liners are accepted only as official/designated, locally/facility-approved, or otherwise restricted collection items."
[174],Denmark,Denmark - Aalborg - Municipal/operator organic-waste sorting guidance,Food waste in Aalborg Municipality,https://nordvaerk.dk/borger/aalborg-kommune-borger/affaldssortering/madaffald-i-aalborg-kommune/,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[174],Denmark,Denmark - Aalborg - Municipal/operator organic-waste sorting guidance,Food waste in Aalborg Municipality,https://nordvaerk.dk/borger/aalborg-kommune-borger/affaldssortering/madaffald-i-aalborg-kommune/,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[175],Czechia,Czechia - Plzeň - Municipal/operator organic-waste sorting guidance,Typy odpadů a nakládání s nimi,https://odpady.plzen.eu/mesto-a-odpady/typy-odpadu/trideni-odpadu/biologicky-rozlozitelny-odpad/,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[176],New Zealand,New Zealand - Christchurch - City Council green-bin organics guidance,Organics – green bin : Christchurch City Council,https://ccc.govt.nz/services/rubbish-and-recycling/greenbin,Food-waste liners / collection bags,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[176],New Zealand,New Zealand - Christchurch - City Council green-bin organics guidance,Organics – green bin : Christchurch City Council,https://ccc.govt.nz/services/rubbish-and-recycling/greenbin,Tea/coffee preparation items,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[176],New Zealand,New Zealand - Christchurch - City Council green-bin organics guidance,Organics – green bin : Christchurch City Council,https://ccc.govt.nz/services/rubbish-and-recycling/greenbin,Generic compostable packaging / plastics,Rejected,Source-level evidence rejects compostable packaging/items or identifies no accepted organics route.
[177],New Zealand,New Zealand - Auckland - Council food-scraps / compostable liner guidance,The best of both worlds - compost and food scraps - OurAuckland,https://ourauckland.aucklandcouncil.govt.nz/news/2023/04/the-best-of-both-worlds-compost-and-food-scraps/,Food-waste liners / collection bags,Accepted with conditions,"Application is accepted only in a controlled, facility-approved, event, commercial, or dedicated collection context."
